stem,company,company_present,company_len,date,date_present,date_len,address,address_present,address_len,total,total_present,total_len,total_format
X51007135037,S&Y STATIONERY,True,14,05-JAN-2017,True,11,"NO. 36G JALAN BULAN BM U5/BM, BANDAR PINGGIRAN SUBANG, SEKSYEN U5, 40150 SHAH ALAM, SELANGOR.",True,93,72.00,True,5,NNN.NN       e.g. 9.00
X51007135247,99 SPEED MART S/B,True,17,07-02-17,True,8,"LOT P.T. 2811, JALAN ANGSA, TAMAN BERKELEY 41150 KLANG, SELANGOR",True,64,37.45,True,5,NNN.NN       e.g. 9.00
X51007225398,ENW HARDWARE CENTRE (M) SDN. BHD.,True,33,13/04/2018,True,10,"NO: G3, BLK G, JLN PJU 1A/3, ARA DAMANSARA, 47301 PETALING JAYA, SELANGOR DARUL EHSAN.",True,86,27.00,True,5,NNN.NN       e.g. 9.00
X51007225399,ENW HARDWARE CENTRE (M) SDN. BHD.,True,33,14/04/2018,True,10,"NO: G3, BLK G, JLN PJU 1A/3, ARA DAMANSARA, 47301 PETALING JAYA, SELANGOR DARUL EHSAN.",True,86,156.00,True,6,NNN.NN       e.g. 9.00
X51007225417,ENW HARDWARE CENTRE (M) SDN. BHD.,True,33,09/04/2018,True,10,"NO: G3, BLK G, JLN PJU 1A/3, ARA DAMANSARA, 47301 PETALING JAYA, SELANGOR DARUL EHSAN.",True,86,51.00,True,5,NNN.NN       e.g. 9.00
X51007225442,MR. D.I.Y. (M) SDN BHD,True,22,27-04-18,True,8,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",True,96,23.00,True,5,NNN.NN       e.g. 9.00
X51007228448,KFA SUPPLY,True,10,27/05/2018,True,10,125A TINGKAT BAWAH PT 1961 JALAN MALINJA SITE B 45400 SEKINCHAN SELANGOR,True,72,11.60,True,5,NNN.NN       e.g. 9.00
X51007231336,UNIHAKKA INTERNATIONAL SDN BHD,True,30,13 MAY 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",True,73,$8.70,True,5,other
X51007231338,DIMILIKI OLEH T PLUS F&B SDN. BHD.,True,34,11/05/2018,True,10,"PARADIGM MALL LOT NO.: 4F-27 & 4FK-38, 4TH FLOOR",True,48,9.45,True,4,NNN.NN       e.g. 9.00
X51007231344,UNIHAKKA INTERNATIONAL SDN BHD,True,30,05 MAY 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",True,73,$11.20,True,6,other
X51007231361,DIMILIKI OLEH : DOVE HOLDINGS SDN BHD,True,37,26/05/2018,True,10,"LOT S25, AEON TEBRAU CITY JUSCO NO 1, JLN DESA TEBRAU, TMN DESA TEBRAU, 81100 JOHOR BAHRU, JOHOR",True,96,164.80,True,6,NNN.NN       e.g. 9.00
X51007231365,OLD TOWN KOPITIAM SDN BHD,True,25,05 MAY 18,True,9,"NO,35, JALAN KEBUDAYAAN 8, TAMAN UNIVERSITY,81300 SKUDAI, JOHOR",True,63,28.50,True,5,NNN.NN       e.g. 9.00
X51007231370,THE MARCO POLO KITCH BUKIT INDAH,True,32,06/05/2018,True,10,"NO 35,JALAN INDAH 15/2,BUKIT INDAH 81200 JOHOR BAHRU,JOHOR",True,58,15.15,True,5,NNN.NN       e.g. 9.00
X51007231374,WARAKUYA PERMAS CITY SDN BHD,True,28,07/05/2018,True,10,"JALAN PERMAS UTARA 1, PERMAS JAYA 81750 MASAI JOHOR",True,51,24.40,True,5,NNN.NN       e.g. 9.00
X51007262315,GERBANG ALAF RESTAURANTS SDN BHD,True,32,21/05/2018,True,10,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",True,88,70.30,True,5,NNN.NN       e.g. 9.00
X51007262328,FARMASI LIGAMAS,True,15,20/05/2018,True,10,"NO. 47, JALAN MERANTI 1A, BANDAR BARU UTAMA, 44300 BATANG KALI, SELANGOR.",True,73,25.00,True,5,NNN.NN       e.g. 9.00
X51007262330,SWC ENTERPRISE SDN BHD,True,22,23/03/2018,True,10,"5-7, JALAN MAHAGONI 7/1 SEKSYEN 4, BANDAR UTAMA, 44300 BATANG KALI, SELANGOR",True,76,41.20,True,5,NNN.NN       e.g. 9.00
X51007339094,SANYU STATIONERY SHOP,True,21,22/05/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,35.00,True,5,NNN.NN       e.g. 9.00
X51007339095,SANYU STATIONERY SHOP,True,21,05/09/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,14.90,True,5,NNN.NN       e.g. 9.00
X51007339097,SANYU STATIONERY SHOP,True,21,10/04/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,8.70,True,4,NNN.NN       e.g. 9.00
X51007339098,SANYU STATIONERY SHOP,True,21,18/04/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,8.70,True,4,NNN.NN       e.g. 9.00
X51007339100,SANYU STATIONERY SHOP,True,21,18/04/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,3.00,True,4,NNN.NN       e.g. 9.00
X51007339106,SANYU STATIONERY SHOP,True,21,07/05/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,43.7,True,4,other
X51007339107,SANYU STATIONERY SHOP,True,21,04/04/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,14.90,True,5,NNN.NN       e.g. 9.00
X51007339110,SANYU STATIONERY SHOP,True,21,05/07/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,2.00,True,4,NNN.NN       e.g. 9.00
X51007339111,SANYU STATIONERY SHOP,True,21,12/08/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,3.00,True,4,NNN.NN       e.g. 9.00
X51007339112,SANYU STATIONERY SHOP,True,21,24/05/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,5.80,True,4,NNN.NN       e.g. 9.00
X51007339113,SANYU STATIONERY SHOP,True,21,24/07/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,5.80,True,4,NNN.NN       e.g. 9.00
X51007339114,SANYU STATIONERY SHOP,True,21,14/12/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,36.00,True,5,NNN.NN       e.g. 9.00
X51007339115,SANYU STATIONERY SHOP,True,21,31/10/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,3.90,True,4,NNN.NN       e.g. 9.00
X51007339117,SANYU STATIONERY SHOP,True,21,01/11/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,33.50,True,5,NNN.NN       e.g. 9.00
X51007339118,SANYU STATIONERY SHOP,True,21,07/11/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,2.00,True,4,NNN.NN       e.g. 9.00
X51007339120,SANYU STATIONERY SHOP,True,21,18/11/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,9.30,True,4,NNN.NN       e.g. 9.00
X51007339126,SANYU STATIONERY SHOP,True,21,20/09/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,12.00,True,5,NNN.NN       e.g. 9.00
X51007339130,SANYU STATIONERY SHOP,True,21,20/10/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,8.70,True,4,NNN.NN       e.g. 9.00
X51007339131,SANYU STATIONERY SHOP,True,21,18/09/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,12.40,True,5,NNN.NN       e.g. 9.00
X51007339132,SANYU STATIONERY SHOP,True,21,06/09/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,8.70,True,4,NNN.NN       e.g. 9.00
X51007339133,SANYU STATIONERY SHOP,True,21,27/10/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,8.70,True,4,NNN.NN       e.g. 9.00
X51007339135,SANYU STATIONERY SHOP,True,21,06/11/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,8.70,True,4,NNN.NN       e.g. 9.00
X51007339136,SANYU STATIONERY SHOP,True,21,28/12/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,46.90,True,5,NNN.NN       e.g. 9.00
X51007339139,SANYU STATIONERY SHOP,True,21,21/03/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,10.00,True,5,NNN.NN       e.g. 9.00
X51007339146,SANYU STATIONERY SHOP,True,21,28/03/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,16.50,True,5,NNN.NN       e.g. 9.00
X51007339150,SANYU STATIONERY SHOP,True,21,18/07/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,35.00,True,5,NNN.NN       e.g. 9.00
X51007339151,SANYU STATIONERY SHOP,True,21,15/07/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,8.70,True,4,NNN.NN       e.g. 9.00
X51007339152,SANYU STATIONERY SHOP,True,21,06/07/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,4.50,True,4,NNN.NN       e.g. 9.00
X51007339156,SANYU STATIONERY SHOP,True,21,08/07/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,8.70,True,4,NNN.NN       e.g. 9.00
X51007339157,SANYU STATIONERY SHOP,True,21,19/07/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,5.00,True,4,NNN.NN       e.g. 9.00
X51007339158,SANYU STATIONERY SHOP,True,21,19/07/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,5.00,True,4,NNN.NN       e.g. 9.00
X51007339162,SANYU STATIONERY SHOP,True,21,02/12/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,8.70,True,4,NNN.NN       e.g. 9.00
X51007339164,SANYU STATIONERY SHOP,True,21,26/11/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,9.30,True,4,NNN.NN       e.g. 9.00
X51007339165,SANYU STATIONERY SHOP,True,21,29/11/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,33.60,True,5,NNN.NN       e.g. 9.00
X51007339166,SANYU STATIONERY SHOP,True,21,04/12/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,3.90,True,4,NNN.NN       e.g. 9.00
X51007339167,SANYU STATIONERY SHOP,True,21,11/12/2017,True,10,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X 40170 SETIA ALAM",True,56,7.00,True,4,NNN.NN       e.g. 9.00
X51007339639,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,13/07/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,4.00,True,4,NNN.NN       e.g. 9.00
X51007339642,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,28/09/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,14.00,True,5,NNN.NN       e.g. 9.00
X51007339643,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,30/03/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,6.00,True,4,NNN.NN       e.g. 9.00
X51007339647,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,15/11/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,16.00,True,5,NNN.NN       e.g. 9.00
X51007339648,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,12/09/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,30.00,True,5,NNN.NN       e.g. 9.00
X51007339650,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,13/12/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,24.00,True,5,NNN.NN       e.g. 9.00
X51007339651,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,29/12/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,7.00,True,4,NNN.NN       e.g. 9.00
X51007339653,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,15/09/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,24.00,True,5,NNN.NN       e.g. 9.00
X51007339656,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,10/05/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,16.00,True,5,NNN.NN       e.g. 9.00
X51007339657,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,25/12/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,2.50,True,4,NNN.NN       e.g. 9.00
X51007339658,AIK HUAT HARDWARE ENTERPRISE (SETIA ALAM) SDN BHD,True,49,04/09/2017,True,10,"NO. 17-G, JALAN SETIA INDAH (X) U13/X, SETIA ALAM, SEKSYEN U13, 40170 SHAH ALAM,",True,80,28.00,True,5,NNN.NN       e.g. 9.00
X51007391372,FY EAGLE ENTERPRISE,True,19,24/05/2018,True,10,"NO. 42, JALAN PBS 14/11, TAMAN PERINDUSTRIAN BUKIT SERDANG, 43300 SERI KEMBANGAN, SELANGOR",True,90,52.00,True,5,NNN.NN       e.g. 9.00
X51007419197,MYNEWS RETAIL SB,True,16,28/06/2018,True,10,"UNIT 105, BLOCK A,PUSAT DAGANGAN PHILEO DAMANSARA, NO.9, JALAN 16/11,,46350,PETALING JAYA,SELANGOR",True,98,6.00,True,4,NNN.NN       e.g. 9.00
X51007579726,RAPID RAIL SDN BHD,True,18,18/06/2018,True,10,"NO.1 JALAN PJU 1A/46, OFF JALAN LAPANGAN TERBANG SUBANG PETALING JAYA SELANGOR 47301",True,84,RM 30.00,True,8,CCY+amount   e.g. MYR 9.00
X51007843145,ESJAY FUEL ENTERPRISE,True,21,30-06-2018,True,10,"LOT PTD 101051 JALAN PERMAS 10/10 81750 MASAI, JOHOR",True,52,50.00,True,5,NNN.NN       e.g. 9.00
X51007846269,UNIHAKKA INTERNATIONAL SDN BHD,True,30,04 JUN 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",True,73,RM7.70,True,6,CCY+amount   e.g. MYR 9.00
X51007846270,MOONLIGHT CAKE HOUSE SDN BHD,True,28,04/06/2018,True,10,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",True,74,RM21.85,True,7,CCY+amount   e.g. MYR 9.00
X51007846286,UNIHAKKA INTERNATIONAL SDN BHD,True,30,09 JUN 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",True,73,RM7.70,True,6,CCY+amount   e.g. MYR 9.00
X51007846301,UNIHAKKA INTERNATIONAL SDN BHD,True,30,10 JUN 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",True,73,RM8.50,True,6,CCY+amount   e.g. MYR 9.00
X51007846302,MOONLIGHT CAKE HOUSE SDN BHD,True,28,09/06/2018,True,10,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",True,74,RM15.40,True,7,CCY+amount   e.g. MYR 9.00
X51007846305,AEON CO. (M) BHD,True,16,10/06/2018,True,10,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",True,81,127.35,True,6,NNN.NN       e.g. 9.00
X51007846307,UNIHAKKA INTERNATIONAL SDN BHD,True,30,12 JUN 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",True,73,RM7.70,True,6,CCY+amount   e.g. MYR 9.00
X51007846309,UNIHAKKA INTERNATIONAL SDN BHD,True,30,11 JUN 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",True,73,RM6.00,True,6,CCY+amount   e.g. MYR 9.00
X51007846325,DE LUXE CIRCLE FRESH MART SDN BHD,True,33,02/06/18,True,8,"NO.89&91, JALAN UTAMA, TAMAN MUTIA RINI, 81300 SKUDAI, JOHOR.",True,61,25.85,True,5,NNN.NN       e.g. 9.00
X51007846326,LEMON TREE RESTAURANT JTJ FOODS SDN BHD,True,39,6/1/2018,True,8,"NO 3, JALAN PERMAS 10/8, BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR",True,68,10.30,True,5,NNN.NN       e.g. 9.00
X51007846350,PASARAYA CINWA SDN BHD,True,22,15/06/2018,True,10,"NO.6,8, 10& 12 JALAN PERMAS 4/3 BANDAR BARU PERMAS JAYA, 81750 JOHOR BAHRU,JOHOR.",True,81,14.20,True,5,NNN.NN       e.g. 9.00
X51007846353,THE TOAST F&B SDN BHD,True,21,16/06/2018,True,10,LOT 2110&2111 JALAN PERMAS UTARA BANDAR BARU PERMAS 81750 JOHOR BAHRU JOHOR,True,75,28.15,True,5,NNN.NN       e.g. 9.00
X51007846357,KEDAI RUNCIT ZBH,True,16,01/06/2018,True,10,"NO.17,JALAN PERMAS 1/7, BANDAR BARU PERMAS JAYA,81750,MASAI",True,59,RM43.40,True,7,CCY+amount   e.g. MYR 9.00
X51007846366,AEON CO. (M) BHD,True,16,12/06/2018,True,10,"3RD FLR, AEON TAMAN MALURI SC JLN JEJAKA, TAMAN MALURI CHERAS, 55100 KUALA LUMPUR",True,81,38.60,True,5,NNN.NN       e.g. 9.00
X51007846368,GRANDMA HOMES RESTAURANT,True,24,13/06/2018,True,10,"NO.3 & 5, JALAN PERMAS 11, BANDAR BARU PERMAS JAYA, 81750 MASAI, JOHOR",True,70,473.30,True,6,NNN.NN       e.g. 9.00
X51007846370,UNIHAKKA INTERNATIONAL SDN BHD,True,30,16 JUN 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",True,74,RM7.70,True,6,CCY+amount   e.g. MYR 9.00
X51007846388,UNIHAKKA INTERNATIONAL SDN BHD,True,30,18 JUN 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",True,74,RM8.20,True,6,CCY+amount   e.g. MYR 9.00
X51007846391,UNIHAKKA INTERNATIONAL SDN BHD,True,30,20 JUN 2018,True,11,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU, JOHOR",True,74,RM8.20,True,6,CCY+amount   e.g. MYR 9.00
X51007846393,MOONLIGHT CAKE HOUSE SDN BHD,True,28,20/06/2018,True,10,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA 81750 JOHOR BAHRU, JOHOR.",True,74,RM14.20,True,7,CCY+amount   e.g. MYR 9.00
X51007846395,GERBANG ALAF RESTAURANTS SDN BHD,True,32,24/06/2018,True,10,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39, 47400 PETALING JAYA SELANGOR",True,89,12.80,True,5,NNN.NN       e.g. 9.00
X51007846398,UNIHAKKA INTERNATIONAL SDN BHD,True,30,22 JUN 2018,True,11,"12, JALAN TAMPOL 7/4,KAWASAN PERINDUSTRIAN TAMPOI,81200 JOHOR BAHRU,JOHOR",True,73,RM8.50,True,6,CCY+amount   e.g. MYR 9.00
X51007846410,IDEAL MENU GROUP SDN BHD,True,24,10/06/2018,True,10,"31,31A, JALAN HANG TUAH 9, TAMAN SKUDAI BARU, 81300 SKUDAI, JOHOR",True,65,12.00,True,5,NNN.NN       e.g. 9.00
X51007846412,LAVENDER CONFECTIONERY & BAKERY S/B,True,35,17/06/2018,True,10,"LOT G29 & G30, AEON MALL TEBRAU CITY, NO. 1, JALAN DESA TEBRAU, TAMAN DESA TEBRAU, 81100 JOHOR BAHRU.",True,101,26.50,True,5,NNN.NN       e.g. 9.00
X51007846451,PASIR EMAS HARDWARE SDN BHD,True,27,23/06/18,True,8,"NO 69, JALAN PENGKALAN 5, TAMAN PASIR EMAS, KG PASIR PUTIH, 81700 PASIR GUDANG, JOHOR.",True,86,36.00,True,5,NNN.NN       e.g. 9.00
X51008030560,RESTORAN DE COFFEE O,True,20,03/04/2018,True,10,"NO 33, 35, G F ,JALAN TEMENGGUNG 3/9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,83,11.60,True,5,NNN.NN       e.g. 9.00
X51008030565,RESTORAN WAN SHENG,True,18,04-04-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,7.80,True,4,NNN.NN       e.g. 9.00
X51008030566,RESTORAN WAN SHENG,True,18,09-04-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,8.60,True,4,NNN.NN       e.g. 9.00
X51008042777,RESTORAN WAN SHENG,True,18,26-05-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,4.80,True,4,NNN.NN       e.g. 9.00
X51008042778,RESTORAN WAN SHENG,True,18,05-05-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,19.40,True,5,NNN.NN       e.g. 9.00
X51008042782,RESTORAN WAN SHENG,True,18,02-04-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,6.70,True,4,NNN.NN       e.g. 9.00
X51008042783,GERBANG ALAF RESTAURANTS SDN BHD,True,32,11/05/2018,True,10,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3 NO.3, JALAN SS21/39,47400 PETALING JAYA SELANGOR",True,88,18.90,True,5,NNN.NN       e.g. 9.00
X51008042791,RESTORAN WAN SHENG,True,18,06-05-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,2.40,True,4,NNN.NN       e.g. 9.00
X51008042792,RESTORAN WAN SHENG,True,18,06-05-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,5.00,True,4,NNN.NN       e.g. 9.00
X51008042793,SANG KEE CHERAS RESTAURANT,True,26,03/05/2018,True,10,"69, JALAN TEMENGGUNG 3/9 BANDAR MAHKOTA CHERAS 43200 CHERAS SELANGOR",True,68,2.50,True,4,NNN.NN       e.g. 9.00
X51008063849,MR. D.I.Y. (M) SDN BHD,True,22,28-05-18,True,8,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",True,96,2.70,True,4,NNN.NN       e.g. 9.00
X51008064061,MR. D.I.Y. (M) SDN BHD,True,22,03-05-18,True,8,"LOT 1851-A & 1851-B, JALAN KPB 6, KAWASAN PERINDUSTRIAN BALAKONG, 43300 SERI KEMBANGAN, SELANGOR",True,96,69.20,True,5,NNN.NN       e.g. 9.00
X51008099041,RESTORAN WAN SHENG,True,18,30-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,4.20,True,4,NNN.NN       e.g. 9.00
X51008099043,RESTORAN WAN SHENG,True,18,23-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,4.60,True,4,NNN.NN       e.g. 9.00
X51008099044,RESTORAN WAN SHENG,True,18,18-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,6.50,True,4,NNN.NN       e.g. 9.00
X51008099046,RESTORAN WAN SHENG,True,18,12-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,4.60,True,4,NNN.NN       e.g. 9.00
X51008099048,RESTORAN WAN SHENG,True,18,09-06-2018,True,10,"NO.2, JALAN TEMENGGUNG 19/9, SEKSYEN 9, BANDAR MAHKOTA CHERAS, 43200 CHERAS, SELANGOR",True,85,4.80,True,4,NNN.NN       e.g. 9.00
X51008099049,PAPPARICH BMC,True,13,15 JUN 18,True,9,"NO.19 & 21 JALAN TEMENGGUNG 23/9 BANDAR MAHKOTA CHERAS 43200 SELANGOR DARUL EHSAN, MALAYSIA",True,91,17.22,True,5,NNN.NN       e.g. 9.00
X51008099054,10 GRAM GOURMET SBN BHD,True,23,11-06-2018,True,10,"NO 3, JALAN TEMENGGUNG 27/9 BANDAR MAHKOTA CHERAS, 43200 SELANGOR.",True,66,15.00,True,5,NNN.NN       e.g. 9.00
